worker_id,age,zone,shift,primary_platform,monthly_earnings,risk_level,worker_gig_score,claims_per_month,days_worked,pincode_30d_avg_dci,predicted_7d_max_dci,tenure_months,discount_multiplier,shift_morning,shift_day,shift_night,shift_flexible
worker_0197,46,563001,morning,Swiggy,22949,medium,76.60080728637755,0,26,27.7621552098242,47.79621489335118,6,0.020516366114278824,1,0,0,0
worker_0198,46,560095,day,Zomato,17420,medium,89.5882610169695,0,19,46.245988580126614,74.26977101921865,2,0.0070612482121852616,0,1,0,0
worker_0199,43,575001,day,Swiggy,23579,medium,79.18293553407439,0,23,54.19702626044285,69.41372951652238,8,0.0,0,1,0,0
worker_0200,39,560037,day,Zomato,27081,medium,83.3576865628694,0,26,30.10718510957396,57.463755152872615,4,0.0447882479569512,0,1,0,0
worker_0201,22,560068,flexible,Swiggy,26402,medium,80.95727443615147,0,17,33.08766423315652,55.97249224967615,6,0.06275223106090635,0,0,0,1
worker_0202,24,560037,day,Swiggy,17308,medium,80.07312540658106,1,20,41.4848299314696,51.89164655282162,2,0.06898286787047789,0,1,0,0
worker_0203,46,575001,day,Swiggy,17238,medium,100.0,0,25,28.462912259572093,52.95553899755997,7,0.21516266498443284,0,1,0,0
worker_0204,38,560037,night,Zomato,19022,low,84.0477386353372,0,25,52.44625046350023,63.15728801448133,50,0.0672042255883513,0,0,1,0
worker_0205,20,560001,day,Zomato,20416,medium,70.8091887205657,1,21,50.94546580023043,80.8930883365067,5,0.0,0,1,0,0
worker_0206,23,580001,night,Swiggy,21126,medium,72.00795013952114,0,19,25.811668478631265,53.264402232455225,26,0.0,0,0,1,0
worker_0207,39,560001,morning,Swiggy,25195,medium,92.43040400870144,1,24,38.553189272665286,54.5000642234662,23,0.10360181793210668,1,0,0,0
worker_0208,20,591204,day,Swiggy,15850,medium,81.8120428169223,0,25,50.993110666184855,66.14133527011896,37,0.007523517614642608,0,1,0,0
worker_0209,24,560037,morning,Swiggy,15520,medium,87.93400276357245,1,18,33.49318124413659,51.12200288624877,19,0.07025866573045805,1,0,0,0
worker_0210,36,591204,morning,Swiggy,20878,medium,75.02584517733439,1,18,45.32427290870927,62.44761221499813,13,0.0,1,0,0,0
worker_0211,40,560038,flexible,Swiggy,25457,medium,78.17577576172097,0,22,22.00852485830291,39.45528122601053,24,0.08008324106654074,0,0,0,1
worker_0212,39,570001,morning,Swiggy,17901,medium,67.82068244586608,1,23,44.34755042117272,60.71308134356233,1,0.0033943224443788254,1,0,0,0
worker_0213,26,560038,day,Swiggy,24622,medium,75.3127523145506,0,21,26.10611920002428,48.52878733699091,8,0.07031882811245385,0,1,0,0
worker_0214,41,575001,day,Swiggy,18897,medium,78.75560425096539,1,24,53.22333300457805,66.50860627899053,55,0.0,0,1,0,0
worker_0215,27,563001,day,Zomato,28291,low,97.37853078334788,1,19,34.21797854321914,61.1376043921394,18,0.16146973961760133,0,1,0,0
worker_0216,29,580001,night,Swiggy,28435,medium,91.1056075108333,0,15,31.26215450912783,57.510204189754134,40,0.14193763415478022,0,0,1,0
worker_0217,42,560037,morning,Swiggy,19459,medium,86.08018353952828,0,20,53.6355590684594,73.1652232255648,19,0.0,1,0,0,0
worker_0218,39,560095,night,Zomato,18449,medium,86.48690492478678,0,22,22.00576092287241,49.06036022844336,25,0.1856798260924948,0,0,1,0
worker_0219,45,570001,flexible,Swiggy,21169,medium,80.24598066469999,1,21,35.86435197337379,50.80725337397966,15,0.05335585700807361,0,0,0,1
worker_0220,39,560068,day,Swiggy,18607,medium,82.67870556019697,0,18,34.80014162300125,45.151450737080594,18,0.1433272411420181,0,1,0,0
worker_0221,37,560068,flexible,Swiggy,25085,high,29.532678882378146,0,16,31.392014969982036,53.7761734705785,9,0.02119379655578567,0,0,0,1
worker_0222,22,560068,morning,Swiggy,27390,medium,76.21379078257405,0,20,56.47017328005908,75.62836141935338,31,0.0,1,0,0,0
worker_0223,31,560037,day,Swiggy,25096,medium,74.11941613098114,1,24,50.03713574066889,71.3804266665863,21,0.0,0,1,0,0
worker_0224,27,560068,day,Swiggy,27365,medium,73.04453801570509,0,25,22.55692656767755,50.54371474804561,23,0.028822161063272993,0,1,0,0
worker_0225,27,560001,night,Zomato,20954,medium,85.41182935018433,1,25,48.587497977398165,77.98600944871703,14,0.0,0,0,1,0
worker_0226,49,570001,flexible,Swiggy,17344,low,99.48878234089997,0,19,41.09196532515176,63.78102812026383,5,0.22610463130603686,0,0,0,1
worker_0227,31,560001,day,Swiggy,26069,medium,79.7859900354069,0,18,56.034715776063166,81.31582757311193,1,0.0,0,1,0,0
worker_0228,46,563001,night,Swiggy,20407,low,95.26410304043819,0,23,32.51782469393434,44.19399336367762,33,0.20076784962304303,0,0,1,0
worker_0229,38,570001,morning,Swiggy,25069,medium,82.47870074559938,0,23,42.96647998438332,56.18079168221343,11,0.0124688458977304,1,0,0,0
worker_0230,43,560001,day,Swiggy,19059,medium,86.52612131991995,1,23,40.03021098963944,64.69430708869898,5,0.0,0,1,0,0
worker_0231,35,570001,day,Zomato,16218,medium,67.78367151343635,2,15,39.58243624910423,58.20974537686426,2,0.0,0,1,0,0
worker_0232,37,563001,flexible,Swiggy,29888,medium,76.7930083499602,0,19,38.24421598068851,57.16352138877662,22,0.0,0,0,0,1
worker_0233,34,591204,night,Swiggy,17343,medium,64.20263284330314,0,21,28.22517902129125,44.39733265399998,22,0.0,0,0,1,0
worker_0234,25,560037,day,Swiggy,29826,medium,82.31091957615749,0,23,50.22839689969571,72.37552456925059,21,0.0,0,1,0,0
worker_0235,41,560037,morning,Swiggy,29659,medium,74.73272051905327,1,24,38.05344130957155,51.7567422178956,13,0.018751287294939682,1,0,0,0
worker_0236,28,560068,morning,Zomato,26907,high,51.372136724658276,0,22,58.34065100010423,80.87897658638215,6,1.725960412411654e-05,1,0,0,0
worker_0237,20,560038,day,Swiggy,24891,medium,82.88820116114204,0,22,30.43233708771105,43.90831423041585,5,0.11846681811208484,0,1,0,0
worker_0238,39,560068,day,Swiggy,23667,medium,67.11064429460625,0,22,47.309753585081644,58.58627427927591,1,0.0,0,1,0,0
worker_0239,25,575001,night,Swiggy,27991,medium,84.11737243510584,0,24,57.62868318556434,74.23583695954557,22,0.0,0,0,1,0
worker_0240,48,560001,day,Zomato,19341,medium,71.25513951519903,0,22,46.538332920643704,61.161139760840655,2,0.0,0,1,0,0
worker_0241,48,570001,day,Swiggy,22015,medium,85.41766817080146,0,22,54.85091630469579,82.63074907582244,12,0.0,0,1,0,0
worker_0242,47,560038,morning,Swiggy,24290,medium,90.8587237339694,0,21,53.09923839028024,64.19830746765277,9,0.0513266796266523,1,0,0,0
worker_0243,31,563001,night,Zomato,21167,medium,88.96678754918247,0,22,34.404708619560154,47.93698247104261,9,0.16093548561458984,0,0,1,0
worker_0244,20,575001,night,Zomato,21412,medium,66.20066483246552,0,23,44.00495759757986,64.97934970924085,32,0.0,0,0,1,0
worker_0245,47,563001,morning,Swiggy,19954,medium,76.91970558059023,0,22,26.250453592454225,45.8717974094037,1,0.04010649774885881,1,0,0,0
worker_0246,32,560037,night,Swiggy,23463,medium,84.49800226535775,0,23,41.421035307823985,52.33807567531802,18,0.1268998981832179,0,0,1,0
worker_0247,48,560037,day,Swiggy,27758,medium,82.27245256423896,0,26,29.21687887257349,39.36192743287638,1,0.15772236954069277,0,1,0,0
worker_0248,48,560068,morning,Swiggy,18022,medium,78.64144251581473,0,22,49.749472598097825,79.51083143732082,1,0.0,1,0,0,0
worker_0249,45,560001,day,Swiggy,29016,medium,87.79077005807855,1,20,41.12233687568499,64.29903088286176,7,0.06071089122782117,0,1,0,0
worker_0250,28,560038,day,Swiggy,25336,medium,68.51126789971954,0,24,36.449094505266416,53.75721712329755,1,0.02264570380887177,0,1,0,0
worker_0251,31,580001,morning,Swiggy,27349,medium,78.55855334901705,1,17,30.751883846679103,50.16052879994393,19,0.0694268184913384,1,0,0,0
worker_0252,45,575001,flexible,Swiggy,23342,low,93.92703451633884,0,18,59.94793927365147,75.27894168273721,10,0.021446818049160345,0,0,0,1
worker_0253,29,575001,night,Swiggy,26692,medium,81.40139959447203,0,23,22.86842083539731,39.76589650926151,1,0.18583804134222376,0,0,1,0
worker_0254,25,560068,night,Zomato,15243,medium,89.0526276123162,0,23,21.7424272228968,44.72331656826108,1,0.18670408754433152,0,0,1,0
worker_0255,36,560037,day,Swiggy,27275,medium,65.47566696379731,0,18,28.690296019754584,56.346531997102,12,0.0005577264946592573,0,1,0,0
worker_0256,48,560068,day,Swiggy,15602,medium,78.53272010166366,1,20,58.842898345112786,72.52549880673648,20,0.0,0,1,0,0
worker_0257,40,570001,night,Swiggy,28348,medium,77.62354233701807,0,20,59.169526732799376,85.97675684050574,7,0.0,0,0,1,0
worker_0258,37,560038,day,Zomato,29879,medium,74.6489917244559,0,20,46.19710939088544,58.62824198125082,10,0.0,0,1,0,0
worker_0259,22,560001,morning,Swiggy,19411,medium,74.0419443580813,0,24,55.20426668825619,69.50411116002401,20,0.0,1,0,0,0
worker_0260,38,591204,day,Swiggy,18154,medium,87.31946711905361,0,24,28.558469233631815,39.301974994624736,12,0.20574574659171552,0,1,0,0
worker_0261,49,560095,night,Swiggy,26480,medium,87.99771842612353,1,21,58.88168376706494,71.69792100892494,4,0.06219324714381111,0,0,1,0
worker_0262,24,560095,day,Swiggy,18795,medium,79.80133865836997,0,20,25.711394005582587,54.05745691486359,12,0.08200098673643766,0,1,0,0
worker_0263,35,560068,morning,Swiggy,27983,medium,84.96119024332371,0,17,24.045007527266332,43.2337824596339,12,0.15698339651225415,1,0,0,0
worker_0264,46,570001,night,Swiggy,16542,low,92.44774145850388,0,26,24.488461569890916,36.04177880545799,16,0.3,0,0,1,0
worker_0265,42,560038,day,Swiggy,16889,medium,90.19981905616655,0,23,42.92511693090259,72.11965369168182,12,0.0,0,1,0,0
worker_0266,40,580001,day,Zomato,29687,medium,67.16196009671225,1,19,51.23897602872209,78.8188221838951,42,0.0,0,1,0,0
worker_0267,41,560095,morning,Swiggy,25107,medium,74.97211434951396,1,24,34.66668711498532,59.760337532348146,3,0.0,1,0,0,0
worker_0268,30,560038,day,Swiggy,27703,low,88.58337593448475,0,21,59.11583951144506,87.78529535039621,37,0.0,0,1,0,0
worker_0269,28,560001,night,Zomato,19864,medium,60.606795063701554,0,21,37.37680552473318,51.77939394144846,10,0.03938066573369636,0,0,1,0
worker_0270,44,563001,day,Swiggy,25147,medium,86.43405018357956,0,23,26.01794203092865,52.74532789113038,14,0.14348180387148396,0,1,0,0
worker_0271,44,570001,day,Swiggy,23913,medium,88.57572294079301,1,19,38.63866992744547,62.43849385453159,2,0.03919987092714267,0,1,0,0
worker_0272,46,560037,night,Swiggy,24047,low,87.83053613133964,0,20,47.16148661689759,74.55667160825135,6,0.04869647684761883,0,0,1,0
worker_0273,47,560038,night,Swiggy,25237,high,49.952805898128844,0,22,53.28903122017515,79.22726253502773,18,0.0,0,0,1,0
worker_0274,35,560001,night,Zomato,23630,medium,80.15265302223814,1,20,38.350731598263714,55.280632861800214,15,0.0789782475082938,0,0,1,0
worker_0275,35,580001,day,Zomato,21435,medium,85.27759815944638,0,24,43.7442730419667,69.23224378231181,1,0.0,0,1,0,0
worker_0276,43,591204,day,Swiggy,19138,medium,78.79078170701256,0,27,30.693788486354133,45.94291454605194,10,0.09031891788559807,0,1,0,0
worker_0277,39,560037,flexible,Swiggy,26528,medium,76.80014377736872,0,19,45.836661056220564,62.40850431678166,2,0.0,0,0,0,1
worker_0278,41,591204,night,Zomato,18394,medium,83.01672176341424,0,17,59.438877758013746,71.59699210247327,60,0.03530619704041241,0,0,1,0
worker_0279,43,580001,morning,Zomato,25385,low,83.25206976410438,0,15,21.962142903511754,50.66367522312113,28,0.144261194725344,1,0,0,0
worker_0280,46,560001,morning,Zomato,18499,low,92.73901401100677,0,21,55.46122682820671,71.28129409621235,1,0.03183187107123604,1,0,0,0
worker_0281,30,560095,day,Swiggy,24379,medium,74.96754614913276,0,20,42.49130011070091,62.90374941412995,24,0.0,0,1,0,0
worker_0282,31,591204,flexible,Swiggy,26206,medium,73.50027853054364,0,22,30.083946382491998,47.91060311181585,31,0.0,0,0,0,1
worker_0283,22,560037,day,Zomato,18280,medium,82.44451507485641,0,22,58.19558840037032,87.39415081204035,6,0.0,0,1,0,0
worker_0284,37,560068,day,Swiggy,15899,medium,84.73982387296573,0,17,39.33417212235596,56.035155541125604,16,0.08372535698811791,0,1,0,0
worker_0285,21,575001,morning,Swiggy,16964,medium,87.27049929079975,3,16,33.267610066935426,58.8385264953892,8,0.04696924205015051,1,0,0,0
worker_0286,33,560038,night,Swiggy,24089,low,93.52078426790835,0,22,27.259905130833644,54.368228223457244,13,0.23232358128986544,0,0,1,0
worker_0287,36,560095,night,Swiggy,27741,medium,87.02545931976243,0,22,29.778088410266484,48.4902183598858,5,0.18595784258232861,0,0,1,0
worker_0288,28,591204,day,Swiggy,15674,low,94.10225722144817,0,20,53.3139616636577,70.87739795271632,5,0.03448912623127015,0,1,0,0
worker_0289,37,563001,night,Swiggy,26012,low,87.62273794631338,0,17,44.576400372686635,69.5313167913392,7,0.08296567857246016,0,0,1,0
worker_0290,20,560038,flexible,Zomato,20119,low,88.97552016301016,0,23,56.529824779532646,84.78774438565733,2,0.0,0,0,0,1
worker_0291,21,560068,day,Swiggy,22177,medium,68.34654846940734,0,25,29.278738086311435,54.3773727477562,22,0.0,0,1,0,0
worker_0292,44,580001,day,Zomato,28932,low,92.51143731594692,0,22,24.84554295395606,39.388070265793374,6,0.3,0,1,0,0
worker_0293,30,575001,day,Swiggy,19979,low,86.84724951475863,0,19,20.2435012390236,48.00965618777771,7,0.14403502352768136,0,1,0,0
worker_0294,23,560001,night,Swiggy,21980,medium,72.3675643671633,1,22,40.31448150463975,58.06611485337641,27,0.04203709029291303,0,0,1,0
worker_0295,35,560068,day,Zomato,15205,medium,81.72176586360175,0,17,59.93227721527953,81.45686545083821,9,0.0,0,1,0,0
worker_0296,43,560068,night,Swiggy,16223,medium,78.89670998630815,0,25,47.79861075274556,74.42732313859977,10,0.0,0,0,1,0
worker_0297,26,580001,night,Swiggy,18878,medium,79.18753437061959,0,22,32.33578367860584,46.10367902661569,38,0.12443672161698242,0,0,1,0
worker_0298,38,570001,day,Swiggy,15417,low,81.53743677705462,0,16,55.07434332104687,80.76454603459793,27,0.0,0,1,0,0
worker_0299,22,580001,flexible,Swiggy,24470,medium,78.76501172220857,0,21,51.26889063951839,73.19214659773193,3,0.0,0,0,0,1
worker_0300,21,570001,day,Zomato,21395,medium,77.84867044241759,0,23,20.61660664306157,48.483439479613736,8,0.12573607537256576,0,1,0,0
worker_0301,35,570001,morning,Zomato,23222,medium,87.65787046198949,0,21,52.674419221640896,66.11382725851175,43,0.10315940411405418,1,0,0,0
worker_0302,36,560095,night,Swiggy,17619,medium,86.60999538138259,0,21,32.021070289539836,50.434715030358404,6,0.16122963719049002,0,0,1,0
worker_0303,39,560095,night,Swiggy,19438,medium,75.74262035005243,0,18,25.986938583344042,52.64380044068079,6,0.06240880710174576,0,0,1,0
worker_0304,41,560037,day,Swiggy,24957,low,74.28508676967996,0,23,29.053233589482982,39.43786765861819,3,0.11495275640967031,0,1,0,0
worker_0305,49,591204,night,Zomato,29479,medium,84.9575113728969,0,20,38.74319217500556,50.98721951031842,2,0.1179314624299671,0,0,1,0
worker_0306,35,591204,flexible,Swiggy,15756,low,90.24657829159923,0,15,36.99471708272044,66.80602133785513,17,0.1089269150260957,0,0,0,1
worker_0307,29,560001,day,Swiggy,28355,medium,84.23019742687109,0,20,31.55549197496907,47.16337554677608,18,0.06040034330059901,0,1,0,0
worker_0308,43,591204,flexible,Swiggy,23653,high,41.2611088241143,0,24,26.888732888281307,56.399596762760375,42,0.075786705356814,0,0,0,1
worker_0309,28,560095,morning,Swiggy,23458,high,42.91409475757658,0,20,50.489231585686774,64.13986260586026,18,0.02739353903281641,1,0,0,0
worker_0310,33,560037,day,Swiggy,22504,medium,81.15959392164368,1,27,59.604391349396685,76.8262802095434,4,0.0,0,1,0,0
worker_0311,22,560037,morning,Zomato,16040,medium,92.65017561295323,0,23,51.11166321678762,76.16905210685903,1,0.0,1,0,0,0
worker_0312,20,570001,night,Swiggy,16348,medium,84.94980670483572,0,23,31.83747870686165,54.99304685162522,51,0.14963398548172246,0,0,1,0
worker_0313,48,580001,night,Swiggy,24013,medium,82.36448481429396,0,21,29.792358456485335,51.41480645506645,5,0.16292649808369877,0,0,1,0
worker_0314,45,560001,morning,Zomato,20114,medium,65.93555846850242,0,21,28.70663504263753,49.30461855873768,5,0.0,1,0,0,0
worker_0315,40,570001,day,Zomato,28759,medium,73.70554674482892,0,21,25.46780297956145,52.33661185285625,29,0.045182316833356564,0,1,0,0
worker_0316,32,580001,night,Swiggy,21098,medium,86.87115837327899,0,21,42.05322198769205,56.7521932443599,11,0.046252264069794685,0,0,1,0
worker_0317,25,591204,morning,Swiggy,17149,medium,76.6378511552728,0,23,44.21601487813377,63.06543341800413,3,0.0,1,0,0,0
worker_0318,24,570001,night,Swiggy,25720,medium,76.65915225782497,0,19,48.22010642652549,61.329152269654635,27,0.04466816668952379,0,0,1,0
worker_0319,27,560038,night,Swiggy,19400,medium,84.91290373758486,0,18,47.20853483734672,69.1273667519608,60,0.015989757079406867,0,0,1,0
worker_0320,36,591204,day,Swiggy,22882,medium,73.74982000244485,0,18,31.693332451335298,46.7042209367617,2,0.0,0,1,0,0
worker_0321,41,580001,flexible,Swiggy,25467,low,81.66222197486672,0,28,33.21244021587386,49.88928150274158,24,0.1047967999566891,0,0,0,1
worker_0322,39,560001,day,Swiggy,28503,medium,84.33390118092952,0,23,47.260581417693516,66.68559575016408,6,0.0,0,1,0,0
worker_0323,28,580001,flexible,Zomato,26882,medium,82.64975422990823,0,22,33.97790563134513,44.513317345407685,9,0.11771626237827265,0,0,0,1
worker_0324,48,570001,night,Swiggy,25145,medium,90.40753210425359,2,18,28.50492758477252,40.34368630318927,30,0.19927788676454566,0,0,1,0
worker_0325,42,570001,night,Swiggy,25194,medium,79.77158412371455,0,23,34.97344614786958,58.69203056203398,44,0.04258916071831705,0,0,1,0
worker_0326,36,560068,morning,Swiggy,29188,medium,72.64824703156178,0,21,30.883366303119107,49.462765917469255,4,0.0,1,0,0,0
worker_0327,38,560001,night,Zomato,19437,medium,69.31394669994654,0,22,23.532508848743113,50.82831328874102,3,0.005438230753647451,0,0,1,0
worker_0328,32,563001,day,Zomato,15016,medium,85.83615480788961,2,19,53.20555609106614,77.09899616395013,2,0.0,0,1,0,0
worker_0329,27,591204,morning,Zomato,19079,medium,89.00996944124567,0,22,54.124455566281455,64.2864743992279,10,0.0,1,0,0,0
worker_0330,30,560037,morning,Zomato,18268,medium,70.54781470668298,0,20,28.790012006675177,51.12425862201788,1,0.005922555280008669,1,0,0,0
worker_0331,42,560001,day,Zomato,24927,low,89.78387378547336,0,19,22.59088798100807,34.4653853022024,7,0.24957696556175207,0,1,0,0
worker_0332,20,560037,day,Swiggy,24505,low,78.96359049487963,1,24,49.55309749404718,75.17176108985706,1,0.0,0,1,0,0
worker_0333,23,560001,night,Swiggy,23901,high,23.79455977056203,1,17,28.46114503453655,58.29129880010659,7,0.00858134239430316,0,0,1,0
worker_0334,21,560001,night,Swiggy,15243,medium,77.9827722732514,0,23,35.73741957747441,56.36139546230464,1,0.07231712156051641,0,0,1,0
worker_0335,21,580001,morning,Zomato,25931,medium,76.42441817933867,0,24,22.56541008949533,46.22100009337794,22,0.033239246157799024,1,0,0,0
worker_0336,45,560001,night,Zomato,19852,low,82.695118876585,0,19,29.050783390337408,43.79706660823244,3,0.2565221944582331,0,0,1,0
worker_0337,41,560068,morning,Swiggy,24975,medium,76.1771808317186,0,19,51.71609113318543,70.4680460082613,5,0.0,1,0,0,0
worker_0338,34,563001,night,Swiggy,23348,medium,71.33011704047867,0,21,52.17585787660808,79.29776452133575,25,0.0,0,0,1,0
worker_0339,22,570001,night,Swiggy,20140,medium,82.376315767039,0,22,28.283392995508414,41.63185195043344,17,0.19375749153376678,0,0,1,0
worker_0340,34,575001,day,Zomato,17018,low,84.96276457739599,0,21,33.43655380426758,48.74726591654282,3,0.12196467085413897,0,1,0,0
worker_0341,34,560037,night,Swiggy,16416,medium,76.94496524483448,0,23,25.369536763749743,44.27821026947035,1,0.14715225945051222,0,0,1,0
worker_0342,25,570001,day,Swiggy,27472,medium,78.13035990633233,2,27,22.966905211396895,47.21188304827717,16,0.08608529134972466,0,1,0,0
worker_0343,33,575001,day,Swiggy,28775,medium,81.79533766355293,0,20,59.68686857793638,77.20454767384986,6,0.0,0,1,0,0
worker_0344,31,563001,night,Swiggy,24746,medium,72.9240574507144,0,16,46.22375804979357,74.77840364545364,18,0.0,0,0,1,0
worker_0345,38,563001,day,Zomato,16551,medium,68.45154372653019,0,24,41.68386036793275,53.57300139330714,8,0.0,0,1,0,0
worker_0346,39,560037,day,Swiggy,21030,medium,77.39760860541149,0,27,50.619940016211984,68.03602396710893,6,0.0,0,1,0,0
worker_0347,21,560037,day,Zomato,25934,medium,78.64810801476126,0,23,53.60308638750897,77.7821688560774,8,0.0,0,1,0,0
worker_0348,31,563001,night,Swiggy,26697,low,91.10279623796058,0,18,52.2685907217891,66.78832603501895,17,0.14511316204303118,0,0,1,0
worker_0349,38,575001,day,Swiggy,16773,medium,86.85596995933011,0,21,20.661577971595065,43.789840656188524,28,0.206522739332521,0,1,0,0
worker_0350,35,560001,morning,Swiggy,15000,medium,71.61399069024759,1,18,27.47231592761994,40.75665509216686,1,0.08395867176099789,1,0,0,0
worker_0351,45,591204,night,Zomato,25682,medium,73.78770924366903,0,23,46.19621208471324,57.31581778194696,9,0.05136666520296328,0,0,1,0
worker_0352,39,560038,night,Swiggy,20348,medium,70.52925887158665,1,17,35.03037391215852,47.450688247131495,1,0.041394795505618406,0,0,1,0
worker_0353,24,570001,morning,Swiggy,18817,medium,95.95090351386077,1,21,59.29930604244428,87.89900170512698,8,0.0,1,0,0,0
worker_0354,22,580001,day,Swiggy,15193,medium,69.9994118562326,1,18,46.61619170553016,67.65120936432119,26,0.0,0,1,0,0
worker_0355,39,570001,morning,Zomato,23104,medium,91.90715742153142,0,22,58.26195634916826,84.18887185876125,6,0.0,1,0,0,0
worker_0356,20,580001,day,Swiggy,27767,medium,76.2394280032904,0,20,28.057859265831752,44.71094928393278,33,0.07311753050783204,0,1,0,0
worker_0357,37,575001,day,Zomato,29364,medium,87.62718026590383,0,22,54.558281124600924,76.41145408230986,12,0.0,0,1,0,0
worker_0358,48,580001,night,Swiggy,23486,medium,68.30404976138497,0,22,32.85409223260901,52.753134906708844,33,0.041444753414250975,0,0,1,0
worker_0359,37,560037,night,Swiggy,22716,medium,77.44407943541864,0,19,59.58259232951227,88.49735151755816,17,0.0,0,0,1,0
worker_0360,31,591204,night,Swiggy,16275,low,78.42131860916984,0,23,26.30754688292589,51.259039604008095,2,0.1097773208779214,0,0,1,0
worker_0361,39,591204,day,Swiggy,23233,medium,92.7924361238295,0,21,40.65359275353306,65.26444538346465,4,0.04358478368835233,0,1,0,0
worker_0362,33,560037,night,Swiggy,20699,medium,70.22554325469228,0,19,51.713781353484876,62.64084674217047,7,0.0,0,0,1,0
worker_0363,36,560068,day,Swiggy,24107,low,88.2269862628015,1,28,37.30569922416144,58.299092604235256,3,0.13399107540432068,0,1,0,0
worker_0364,48,575001,flexible,Swiggy,20830,high,53.93470894805917,1,23,38.72336240750587,58.06319148554216,9,0.017653767432191023,0,0,0,1
worker_0365,31,560068,night,Zomato,18604,medium,76.87261552380208,2,21,59.454231820229644,88.01107715235354,8,0.0,0,0,1,0
worker_0366,48,560068,morning,Swiggy,16424,low,85.76890785584743,0,26,37.01232601204613,52.159165775836776,38,0.1627584389189761,1,0,0,0
worker_0367,47,570001,night,Zomato,19723,medium,67.30372990779207,0,27,44.16288402396254,59.55955308978443,7,0.014113146715224413,0,0,1,0
worker_0368,25,563001,day,Swiggy,16449,medium,76.42101400127028,3,21,22.181586427006028,40.40851140463604,19,0.06990687519839825,0,1,0,0
worker_0369,22,570001,night,Swiggy,17653,medium,81.30745408469706,0,23,53.6884032084104,68.55579747653792,35,0.0,0,0,1,0
worker_0370,23,563001,morning,Swiggy,29810,medium,60.893660393990565,1,19,45.92672195918174,58.51040031535673,26,0.0,1,0,0,0
worker_0371,20,560038,morning,Swiggy,21661,low,68.76685364958145,0,21,36.160804114512544,63.30910104752856,3,0.024102830285317022,1,0,0,0
worker_0372,22,580001,night,Swiggy,22978,low,83.49453747832975,0,21,20.64678159818079,41.81231208625911,9,0.27957142617107245,0,0,1,0
worker_0373,40,563001,day,Swiggy,28104,medium,78.80842164080224,1,22,43.666752823740154,70.89400720287149,6,0.0,0,1,0,0
worker_0374,22,560037,night,Swiggy,29933,medium,71.03350314488819,0,22,20.506313139366487,47.129008447440405,7,0.12357232223825282,0,0,1,0
worker_0375,29,570001,day,Swiggy,23740,medium,66.26813458604443,0,23,20.048144556360718,35.688991652154144,6,0.0,0,1,0,0
worker_0376,45,575001,night,Zomato,27187,low,86.78665752180723,0,22,44.643942485974186,65.59869137245967,22,0.11589056312879947,0,0,1,0
worker_0377,20,580001,night,Zomato,19904,medium,70.54970554661739,0,18,27.56068269338217,39.22503674818358,8,0.12489075680062112,0,0,1,0
worker_0378,44,560038,day,Swiggy,19586,medium,96.02146213126873,0,19,27.675501988723813,55.98053966933898,9,0.08819281144815062,0,1,0,0
worker_0379,28,563001,day,Swiggy,21040,medium,75.65221514197165,0,20,46.13086263330975,64.21611693461281,49,0.0,0,1,0,0
worker_0380,23,560038,day,Swiggy,25087,medium,77.48099734349536,2,21,22.147887517574972,40.0214111953554,1,0.13587873957106347,0,1,0,0
worker_0381,40,575001,morning,Swiggy,25232,low,89.55012444553469,0,25,32.53622245898225,48.591329871341316,9,0.16824749699538138,1,0,0,0
worker_0382,38,560068,day,Swiggy,19728,medium,84.3906870641477,1,18,25.977276085680764,45.19055097989484,18,0.08406758429923145,0,1,0,0
worker_0383,46,591204,night,Swiggy,16998,medium,82.99069716001335,0,20,43.20705479186135,58.24224252277031,2,0.0,0,0,1,0
worker_0384,42,575001,flexible,Swiggy,24485,medium,77.88542809007856,0,24,46.47060618909583,63.96765164503192,12,0.0,0,0,0,1
worker_0385,44,560095,night,Swiggy,16924,medium,81.02902952523542,0,21,48.84543414396174,74.84437511565937,4,0.0,0,0,1,0
worker_0386,28,575001,night,Swiggy,23677,medium,81.14944356014185,1,23,30.209248676742618,56.89435874844605,25,0.06523243053442816,0,0,1,0
worker_0387,25,560038,night,Zomato,25401,medium,78.25851472399097,0,21,23.569990065463358,39.65363961803368,5,0.16249550268057558,0,0,1,0
worker_0388,42,560037,night,Zomato,25509,medium,85.13620401228256,0,22,23.147346277675915,42.52763488873167,5,0.21028589806826925,0,0,1,0
worker_0389,44,570001,day,Swiggy,26302,medium,67.01009134306216,0,21,37.04606193802895,64.52245746362999,11,0.02146198946323945,0,1,0,0
worker_0390,49,560037,flexible,Zomato,28092,medium,71.73012106633546,0,24,57.8337763625086,68.88724299910254,3,0.0,0,0,0,1
worker_0391,32,560038,night,Zomato,22499,medium,69.05540713174409,0,17,28.709161369880984,56.492060609796695,5,0.0,0,0,1,0
worker_0392,31,570001,day,Swiggy,25953,medium,82.6672720991417,0,20,30.269664053661973,44.65335096670861,7,0.09477226544498332,0,1,0,0
worker_0393,43,560095,morning,Swiggy,24287,medium,76.96718601321002,0,22,24.035552084234357,47.60633696852187,6,0.08499327207728916,1,0,0,0
worker_0394,30,591204,day,Swiggy,17799,medium,77.3284352295571,0,23,44.22281095575721,65.87384488344921,9,0.0,0,1,0,0
